id,name,reaction,lower_bound,upper_bound,compartment,gene_reaction
TECA4S_BS,Minor teichoic acid synthesis  n30,30.0 h2o_c + 30.0 uacgala_c + 30.0 udpg_c --> 60.0 h_c + tcam_BS_c + 30.0 udp_c + 30.0 ump_c,,999999.0,{'c'},BSU35690 and BSU35680
TEICH45,Teichuronic acid  n45   unlinked  GalNAc GlcA repeated,45.0 uacgala_c + 45.0 udpglcur_c <=> 45.0 h_c + teich_45_BS_c + 45.0 udp_c + 45.0 ump_c,-999999.0,999999.0,{'c'},BSU35609 and BSU35600 and BSU35590 and BSU35570 and BSU35550 and BSU35540
THRD_L,L-threonine deaminase,thr__L_c --> 2obut_c + nh4_c,,999999.0,{'c'},BSU21770
THRS,Threonine synthase,h2o_c + phom_c --> pi_c + thr__L_c,,999999.0,{'c'},BSU32250
TKT1,Transketolase,r5p_c + xu5p__D_c <=> g3p_c + s7p_c,-999999.0,999999.0,{'c'},BSU17890
TKT2,Transketolase,e4p_c + xu5p__D_c <=> f6p_c + g3p_c,-999999.0,999999.0,{'c'},BSU17890
TMN,Thiaminase,h2o_c + thm_c --> 4ahmmp_c + 4mhetz_c + h_c,,999999.0,{'c'},BSU11650
TMDS,Thymidylate synthase,dump_c + mlthf_c --> dhf_c + dtmp_c,,999999.0,{'c'},BSU17680 or BSU21820
TMPK,Thiamine-phosphate kinase,atp_c + thmmp_c --> adp_c + thmpp_c,,999999.0,{'c'},BSU05900
TMPPP,Thiamine-phosphate diphosphorylase,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,,999999.0,{'c'},BSU38290
TPI,Triose-phosphate isomerase,dhap_c <=> g3p_c,-999999.0,999999.0,{'c'},BSU33920
TRDR,Thioredoxin reductase (NADPH),h_c + nadph_c + trdox_c --> nadp_c + trdrd_c,,999999.0,{'c'},BSU34790 or BSU32110 or BSU03270
TRE6PH,Trehalose-6-phosphate hydrolase,h2o_c + tre6p_c --> g6p_c + glc__D_c,,999999.0,{'c'},BSU07810
TRPt2r,L tryptophan reversible transport via proton symport,h_e + trp__L_e --> h_c + trp__L_c,,999999.0,"{'e', 'c'}",BSU10010
TRPS1,Tryptophan synthase (indoleglycerol phosphate),3ig3p_c + ser__L_c --> g3p_c + h2o_c + trp__L_c,,999999.0,{'c'},BSU22640 and BSU22630
UAAGDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",26dap__M_c + atp_c + uamag_c --> adp_c + h_c + pi_c + ugmd_c,,999999.0,{'c'},BSU15180
UAG2E,UDP-N-acetylglucosamine 2-epimerase,uacgam_c <=> uacmam_c,-999999.0,999999.0,{'c'},BSU35660
UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),h2o_c + uacgam_c <=> acmana_c + h_c + udp_c,-999999.0,999999.0,{'c'},BSU35660
UDPG4E,UDPglucose 4-epimerase,udpg_c <=> udpgal_c,-999999.0,999999.0,{'c'},BSU38860
UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,uacgam_c + uagmda_c --> h_c + uaagmda_c + udp_c,,999999.0,{'c'},BSU15220
UAG4E,UDP N acetylglucosamine 4 epimerase,uacgam_c --> uacgala_c,,999999.0,{'c'},BSU30870 or BSU38860
UAGCVT,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,pep_c + uacgam_c --> pi_c + uaccg_c,,999999.0,{'c'},BSU36760 or BSU37100
UAMAGS,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,atp_c + glu__D_c + uama_c --> adp_c + h_c + pi_c + uamag_c,,999999.0,{'c'},BSU15200
UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,ala__L_c + atp_c + uamr_c --> adp_c + h_c + pi_c + uama_c,,999999.0,{'c'},BSU29790
UAPGR,UDP-N-acetylenolpyruvoylglucosamine reductase,h_c + nadph_c + uaccg_c --> nadp_c + uamr_c,,999999.0,{'c'},BSU15230
UDCPDP,Undecaprenyl-diphosphatase,h2o_c + udcpdp_c --> h_c + pi_c + udcpp_c,,999999.0,{'c'},BSU31150
UDPGD,UDPglucose 6-dehydrogenase,h2o_c + 2.0 nad_c + udpg_c <=> 3.0 h_c + 2.0 nadh_c + udpglcur_c,-999999.0,999999.0,{'c'},BSU35580
UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",alaala_c + atp_c + ugmd_c --> adp_c + h_c + pi_c + ugmda_c,,999999.0,{'c'},BSU04570
UGT1_BS,UDP glucosyltransferase  monoglucosyl,0.01 12dgr_BS_c + udpg_c --> h_c + 0.01 m12dg_BS_c + udp_c,,999999.0,{'c'},BSU21920
UGT2_BS,UDP glucosyltransferase  triglucosyl,0.01 12dgr_BS_c + 3.0 udpg_c --> 3.0 h_c + 0.01 t12dg_BS_c + 3.0 udp_c,,999999.0,{'c'},BSU21920
UGT_BS,UDP glucosyltransferase  diglucosyl,0.01 12dgr_BS_c + 2.0 udpg_c --> 0.01 d12dg_BS_c + 2.0 h_c + 2.0 udp_c,,999999.0,{'c'},BSU21920
UNK5,2 keto 4 methylthiobutyrate transamination,2kmb_c + asp__L_c --> met__L_c + oaa_c,,999999.0,{'c'},BSU13580
UPP3S,Uroporphyrinogen-III synthase,hmbil_c --> h2o_c + uppg3_c,,999999.0,{'c'},BSU28140
UPP3MT_2,Uroporphyrinogen methyltransferase,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + 2.0 h_c + shcl_c,,999999.0,{'c'},BSU03280 or BSU15610
ALDD9,Aldehyde dehydrogenase  nonanal  NAD,h2o_c + nad_c + nonal_c --> 2.0 h_c + nadh_c + nona_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
FRUpts,D-fructose transport via PEP:Pyr PTS,fru_e + pep_c --> f1p_c + pyr_c,,999999.0,"{'e', 'c'}",(BSU27070 and BSU27060 and BSU27050 and BSU27040 and BSU13900 and BSU13910) or (BSU14400 and BSU13900 and BSU13910)
CYTDt2,Cytidine transport in via proton symport,cytd_e + h_e --> cytd_c + h_c,,999999.0,"{'e', 'c'}",BSU39020 or BSU39410 or BSU32180
GLYBabc,Glycine betaine transport via ABC system,atp_c + glyb_e + h2o_c --> adp_c + glyb_c + h_c + pi_c,,999999.0,"{'e', 'c'}",(BSU02980 and BSU02990 and BSU03000) or (BSU33830 and BSU33820 and BSU33810 and BSU33800)
ACLS,Acetolactate synthase,h_c + 2.0 pyr_c --> alac__S_c + co2_c,,999999.0,{'c'},(BSU28310 and BSU28300) or BSU36010
ACHBS,2-aceto-2-hydroxybutanoate synthase,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,,999999.0,{'c'},BSU36010 or (BSU28310 and BSU28300)
X00002,Lumped reaction for synthesis of pime,2.0 h2o_c + h_c + oaa_c + pyr_c --> 3.0 o2_c + pime_c,,999999.0,{'c'},
NTD8,5'-nucleotidase (dGMP),dgmp_c + h2o_c --> dgsn_c + pi_c,,999999.0,{'c'},BSU07840
23CN2P1,2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclc AMP,23camp_c + h2o_c <=> 3amp_c + h_c,-999999.0,999999.0,{'c'},BSU07840
23CN2P2,2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclic UMP,23cump_c + h2o_c <=> 3ump_c + h_c,-999999.0,999999.0,{'c'},BSU07840
23CN2P3,2  3  cyclic nucleotide 2  phosphodiesterase  2  3  cyclic CMP,23ccmp_c + h2o_c <=> 3cmp_c + h_c,-999999.0,999999.0,{'c'},BSU07840
23CN2P4,2  3  cyclic nucleotide 2  phosphodiesterase  2  3   cyclic GMP,23cgmp_c + h2o_c <=> 3gmp_c + h_c,-999999.0,999999.0,{'c'},BSU07840
NTD6,5'-nucleotidase (dAMP),damp_c + h2o_c --> dad_2_c + pi_c,,999999.0,{'c'},BSU07840
NTD9,5'-nucleotidase (GMP),gmp_c + h2o_c --> gsn_c + pi_c,,999999.0,{'c'},BSU07840
NTD1,5'-nucleotidase (dUMP),dump_c + h2o_c --> duri_c + pi_c,,999999.0,{'c'},BSU07840
NTD10,5'-nucleotidase (XMP),h2o_c + xmp_c --> pi_c + xtsn_c,,999999.0,{'c'},BSU07840
NTD2,5'-nucleotidase (UMP),h2o_c + ump_c --> pi_c + uri_c,,999999.0,{'c'},BSU07840
3NUCLE1,3  nucleotidase  3  AMP,3amp_c + h2o_c <=> adn_c + pi_c,-999999.0,999999.0,{'c'},BSU07840
3NUCLE2,3  nucleotidase  3  UMP,3ump_c + h2o_c <=> pi_c + uri_c,-999999.0,999999.0,{'c'},BSU07840
3NUCLE3,3  nucleotidase  3  cMP,3cmp_c + h2o_c <=> cytd_c + pi_c,-999999.0,999999.0,{'c'},BSU07840
3NUCLE4,3  nucleotidase  guanosine 3  phosphate,3gmp_c + h2o_c <=> gsn_c + pi_c,-999999.0,999999.0,{'c'},BSU07840
NTD3,5'-nucleotidase (dCMP),dcmp_c + h2o_c --> dcyt_c + pi_c,,999999.0,{'c'},BSU07840
NTD4,5'-nucleotidase (CMP),cmp_c + h2o_c --> cytd_c + pi_c,,999999.0,{'c'},BSU07840
NTD5,5'-nucleotidase (dTMP),dtmp_c + h2o_c --> pi_c + thymd_c,,999999.0,{'c'},BSU07840
NTD7,5'-nucleotidase (AMP),amp_c + h2o_c --> adn_c + pi_c,,999999.0,{'c'},BSU07840
ABUTt2r,4 aminobutyrate reversible transport in via proton symport,4abut_e + h_e --> 4abut_c + h_c,,999999.0,"{'e', 'c'}",BSU06310
BALAt2r,Beta Alanine transport in via proton symport,ala_B_e + h_e --> ala_B_c + h_c,,999999.0,"{'e', 'c'}",BSU06310
S6PG,Salicin 6 phosphate glucohydrolase,h2o_c + salcn6p_c --> 2hxmp_c + g6p_c,,999999.0,{'c'},BSU38560 or BSU40110
URIK3,Uridine kinase (ITP:Uridine),itp_c + uri_c --> h_c + idp_c + ump_c,,999999.0,{'c'},BSU27330
LCADi,Lactaldehyde dehydrogenase,h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
XTSNt2,Xanthosine transport in via proton symport,h_e + xtsn_e <=> h_c + xtsn_c,-999999.0,999999.0,"{'e', 'c'}",BSU38710
XYLt2,D-xylose transport in via proton symport,h_e + xyl__D_e --> h_c + xyl__D_c,,999999.0,"{'e', 'c'}",BSU33960
ZN2t4,Zinc transport out via antiport,h_e + k_e + zn2_c --> h_c + k_c + zn2_e,,999999.0,"{'e', 'c'}",BSU26650
URIK1,Uridine kinase  ATPUridine,atp_c + uri_c --> adp_c + h_c + ump_c,,999999.0,{'c'},BSU27330
URIK2,Uridine kinase (GTP:Uridine),gtp_c + uri_c --> gdp_c + h_c + ump_c,,999999.0,{'c'},BSU27330
URIt2,Uridine transport in via proton symport,h_e + uri_e --> h_c + uri_c,,999999.0,"{'e', 'c'}",BSU39410 or BSU32180 or BSU39020
UPPRT,Uracil phosphoribosyltransferase,prpp_c + ura_c --> ppi_c + ump_c,,999999.0,{'c'},BSU36890
XPPT,Xanthine phosphoribosyltransferase,prpp_c + xan_c --> ppi_c + xmp_c,,999999.0,{'c'},BSU22070
HXAND,Hypoxanthine dehydrogenase,h2o_c + hxan_c + nad_c --> h_c + nadh_c + xan_c,,999999.0,{'c'},BSU32490 or BSU32470 or BSU32510 or BSU32480 or BSU32500
URIDK2r_copy2,Uridylate kinase (dUMP),atp_c + dump_c <=> adp_c + dudp_c,-999999.0,999999.0,{'c'},BSU00280
VALDHr,Valine dehydrogenase,h2o_c + nad_c + val__L_c <=> 3mob_c + h_c + nadh_c + nh4_c,-999999.0,999999.0,{'c'},BSU24080
VALTA,Valine transaminase,akg_c + val__L_c <=> 3mob_c + glu__L_c,-999999.0,999999.0,{'c'},BSU38550 or BSU02390
VALt2r,L valine reversible transport via proton symport,h_e + val__L_e --> h_c + val__L_c,,999999.0,"{'e', 'c'}",BSU26690 or (BSU26710 and BSU26700) or BSU29600
UMPK,UMP kinase,atp_c + ump_c --> adp_c + udp_c,,999999.0,{'c'},BSU22890 or BSU16510
XYL14BASE,Xylan 1 4 beta xylosidase,14bxyl_c + h2o_c --> xyl__D_c,,999999.0,{'c'},BSU28510
UPPDC1,Uroporphyrinogen decarboxylase (uroporphyrinogen III),4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c,,999999.0,{'c'},BSU10120
URAt2,Uracil transport in via proton symport,h_e + ura_e <=> h_c + ura_c,-999999.0,999999.0,"{'e', 'c'}",BSU15480 or BSU36470
URCN,Urocanase,h2o_c + urcan_c --> 4izp_c,,999999.0,{'c'},BSU39360
URIDK2r_copy1,Uridylate kinase (dUMP),atp_c + dump_c --> adp_c + dudp_c,,999999.0,{'c'},BSU22890 or BSU16510
UREA,Urease,h2o_c + 2.0 h_c + urea_c --> co2_c + 2.0 nh4_c,,999999.0,{'c'},BSU36660 and BSU36650 and BSU36640
XAND,Xanthine dehydrogenase,h2o_c + nad_c + xan_c --> h_c + nadh_c + urate_c,,999999.0,{'c'},BSU32500 or BSU32470 or BSU32490 or BSU32510 or BSU32480
URIC,Uricase,2.0 h2o_c + o2_c + urate_c --> alltn_c + co2_c + h2o2_c,,999999.0,{'c'},BSU32450 or BSU32460
XYLI1,Xylose isomerase,xyl__D_c <=> xylu__D_c,-999999.0,999999.0,{'c'},BSU17600
XANt2,Xanthine transport in via proton symport,h_e + xan_e <=> h_c + xan_c,-999999.0,999999.0,"{'e', 'c'}",BSU22060
XYLI2,Xylose isomerase,glc__D_c <=> fru_c,-999999.0,999999.0,{'c'},BSU17600
XYLK,Xylulokinase,atp_c + xylu__D_c --> adp_c + h_c + xu5p__D_c,,999999.0,{'c'},BSU17610
ZNabc,Zinc transport via ABC system,atp_c + h2o_c + zn2_e --> adp_c + h_c + pi_c + zn2_c,,999999.0,"{'e', 'c'}",BSU02850 and BSU02860 and BSU02870
ALDD10,Aldehyde dehydrogenase  decanal  NAD,dcal_c + h2o_c + nad_c --> dca_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU19310 or BSU38830
ALDD11,Aldehyde dehydrogenase  undecanal  NAD,h2o_c + nad_c + udcal_c --> 2.0 h_c + nadh_c + udca_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD12,Aldehyde dehydrogenase  dodecanal  NAD,ddcal_c + h2o_c + nad_c --> ddca_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU19310 or BSU38830
ALDD13,Aldehyde dehydrogenase  tridecanal  NAD,h2o_c + nad_c + trdcal_c --> 2.0 h_c + nadh_c + trdca_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD14,Aldehyde dehydrogenase  tetradecanal  NAD,h2o_c + nad_c + ttdcal_c --> 2.0 h_c + nadh_c + ttdca_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD15,Aldehyde dehydrogenase  pentadecanal  NAD,h2o_c + nad_c + ptdcal_c --> 2.0 h_c + nadh_c + ptdca_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD16,Aldehyde dehydrogenase  hexadecanal  NAD,h2o_c + hxdcal_c + nad_c --> 2.0 h_c + hdca_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD17,Aldehyde dehydrogenase  heptadecanal  NAD,h2o_c + hpdcal_c + nad_c --> 2.0 h_c + hpdca_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD18,Aldehyde dehydrogenase  octadecanal  NAD,h2o_c + nad_c + ocdcal_c --> 2.0 h_c + nadh_c + ocdca_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD1,Aldehyde dehydrogenase  formaldehyde  NAD,fald_c + h2o_c + nad_c --> for_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU38830 or BSU39860 or BSU19310
ALDD20x_1,Aldehyde dehydrogenase  NAD,h2o_c + imzacd_c + nad_c --> 2.0 h_c + imzac_c + nadh_c,,999999.0,{'c'},BSU19310 or BSU39860 or BSU38830
ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",acald_c + h2o_c + nad_c --> ac_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD3,Aldehyde dehydrogenase  propanal  NAD,h2o_c + nad_c + ppal_c --> 2.0 h_c + nadh_c + ppa_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
GLXO1,Glyoxylate oxidase,glx_c + h2o_c + nad_c --> 2.0 h_c + nadh_c + oxa_c,,999999.0,{'c'},BSU19310 or BSU38830 or BSU39860
ALDD31_1,Aldehyde dehydrogenase  aminoacetaldehyde  NAD,amacald_c + h2o_c + nad_c --> gly_c + h_c + nadh_c,,999999.0,{'c'},BSU38830 or BSU39860 or BSU19310
ALDD32,Aldehyde dehydrogenase  D Glucuronolactone  NADH,glcurn_c + 2.0 h2o_c + nad_c --> glcr_c + 3.0 h_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU19310 or BSU38830
ALDD4,"Aldehyde dehydrogenase (butanal, NAD)",btal_c + h2o_c + nad_c --> but_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD4x,Aldehyde dehydrogenase  methylmalonate semialdehyde  NAD,h2o_c + mmalsa__S_c + nad_c --> 2.0 h_c + mmal_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD5,Aldehyde dehydrogenase  pentanal  NAD,h2o_c + nad_c + ptal_c --> 2.0 h_c + nadh_c + pta_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD6,Aldehyde dehydrogenase  hexanal  NAD,h2o_c + hxal_c + nad_c --> 2.0 h_c + hxa_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD7,Aldehyde dehydrogenase  heptanal  NAD,h2o_c + hpal_c + nad_c --> 2.0 h_c + hpa_c + nadh_c,,999999.0,{'c'},BSU39860 or BSU38830 or BSU19310
ALDD8,Aldehyde dehydrogenase  octanal  NAD,h2o_c + nad_c + octal_c --> 2.0 h_c + nadh_c + octa_c,,999999.0,{'c'},BSU39860 or BSU19310 or BSU38830
GLYALDDr,D-Glyceraldehyde dehydrogenase,glyald_c + h2o_c + nad_c --> glyc__R_c + 2.0 h_c + nadh_c,,999999.0,{'c'},BSU38830 or BSU19310 or BSU39860
DIPEPabc12,Dipeptide transport via ABC system  met ala,atp_c + h2o_c + met_L_ala__L_e --> adp_c + h_c + met_L_ala__L_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc13,Dipeptide transport via ABC system  gly asp,atp_c + gly_asp__L_e + h2o_c --> adp_c + gly_asp__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc14,Dipeptide transport via ABC system  gly pro L,atp_c + gly_pro__L_e + h2o_c --> adp_c + gly_pro__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc15,Dipeptide transport via ABC system  cgly,atp_c + cgly_e + h2o_c --> adp_c + cgly_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc2,Dipeptide transport via ABC system  ala gln,ala_L_gln__L_e + atp_c + h2o_c --> adp_c + ala_L_gln__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc3,Dipeptide transport via ABC system  ala glu,ala_L_glu__L_e + atp_c + h2o_c --> adp_c + ala_L_glu__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc4,Dipeptide transport via ABC system  ala gly,L_alagly_e + atp_c + h2o_c --> L_alagly_c + adp_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc5,Dipeptide transport via ABC system  ala his,ala_L_his__L_e + atp_c + h2o_c --> adp_c + ala_L_his__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc6,Dipeptide transport via ABC system  ala leu,ala_L_leu__L_e + atp_c + h2o_c --> adp_c + ala_L_leu__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc7,Dipeptide transport via ABC system  ala thr,ala_L_Thr__L_e + atp_c + h2o_c --> adp_c + ala_L_Thr__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc8,Dipeptide transport via ABC system  gly asn,atp_c + gly_asn__L_e + h2o_c --> adp_c + gly_asn__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc9,Dipeptide transport via ABC system  gly gln,atp_c + gly_gln__L_e + h2o_c --> adp_c + gly_gln__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
RIBabc1,D ribose transport out via ABC system,atp_c + h2o_c + rib__D_c --> adp_c + h_c + pi_c + rib__D_e,,999999.0,"{'e', 'c'}",BSU35940 and BSU35960 and BSU35950 and BSU35930
FRUK,Fructose-1-phosphate kinase,atp_c + f1p_c --> adp_c + fdp_c + h_c,,999999.0,{'c'},BSU14390
FACOAL140,Fatty acid  CoA ligase  tetradecanoate,atp_c + coa_c + ttdca_c <=> amp_c + ppi_c + tdcoa_c,-999999.0,999999.0,{'c'},BSU10360 or BSU10270 or BSU18250 or BSU28560
FACOAL140_ISO,Fatty acid  CoA ligase  Iso C140,atp_c + coa_c + fa1_c <=> amp_c + fa1coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU18250 or BSU10360 or BSU28560 or BSU10270
FACOAL150_ISO,Fatty acid  CoA ligase  Iso C150,atp_c + coa_c + fa3_c <=> amp_c + fa3coa_c + ppi_c,-999999.0,999999.0,{'c'},BSU10360 or BSU18250 or BSU28560 or BSU10270
PPAKr,Propionate kinase,adp_c + ppap_c <=> atp_c + ppa_c,-999999.0,999999.0,{'c'},BSU29470
ACOAD3,Acyl-CoA dehydrogenase (octanoyl-CoA),nad_c + occoa_c <=> h_c + nadh_c + oc2coa_c,-999999.0,999999.0,{'c'},BSU24150 or BSU37170
ACOAD4_1,Acyl CoA dehydrogenase  decanoyl CoA,dccoa_c + nad_c <=> dc2coa_c + h_c + nadh_c,-999999.0,999999.0,{'c'},BSU37170 or BSU24150
ACOAD5_1,Acyl CoA dehydrogenase  dodecanoyl CoA,ddcoa_c + nad_c <=> h_c + nadh_c + trans_dd2coa_c,-999999.0,999999.0,{'c'},BSU24150 or BSU37170
ACOAD6,Acyl-CoA dehydrogenase (tetradecanoyl-CoA),nad_c + tdcoa_c <=> h_c + nadh_c + td2coa_c,-999999.0,999999.0,{'c'},BSU37170 or BSU24150
ACOAD7,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),nad_c + pmtcoa_c <=> h_c + hdd2coa_c + nadh_c,-999999.0,999999.0,{'c'},BSU24150 or BSU37170
DADNK,Deoxyadenosine kinase,atp_c + dad_2_c --> adp_c + damp_c + h_c,,999999.0,{'c'},BSU00140
CSNt2,Cytosine transport in via proton symport,csn_e + h_e --> csn_c + h_c,,999999.0,"{'e', 'c'}",BSU38710
INSt2,Inosine transport in via proton symport,h_e + ins_e <=> h_c + ins_c,-999999.0,999999.0,"{'e', 'c'}",BSU38710
DHAD3,Dihydroxy acid dehydratase  2 3 dihydroxy 3 methylpentanoate,23dhmp_c --> 2o3mpt_c + h2o_c,,999999.0,{'c'},BSU21870
CELBpts,Cellobiose transport via PEPPyr PTS,cellb_e + pep_c --> 6pgg_c + pyr_c,,999999.0,"{'e', 'c'}",(BSU13900 and BSU13910 and BSU38390) or (BSU13900 and BSU13910 and BSU05810 and BSU05820 and BSU05830) or (BSU38570 and BSU38590 and BSU38580 and BSU13900 and BSU13910)
MSO3abc,Methanesulfonate transport via ABC system,atp_c + h2o_c + mso3_e --> adp_c + h_c + mso3_c + pi_c,,999999.0,"{'e', 'c'}",BSU08840 and BSU08830 and BSU08850
ISTNTabc,Isethionate transport via ABC system,atp_c + h2o_c + istnt_e --> adp_c + h_c + istnt_c + pi_c,,999999.0,"{'e', 'c'}",BSU08840 and BSU08830 and BSU08850
CTBTabc,Crotonobetaine transport in via ABC system,atp_c + ctbt_e + h2o_c --> adp_c + ctbt_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU33830 and BSU33820 and BSU33810 and BSU33800
CHLabc,Choline transport via ABC system,atp_c + chol_e + h2o_c --> adp_c + chol_c + h_c + pi_c,,999999.0,"{'e', 'c'}",(BSU33730 and BSU33720 and BSU33710 and BSU33700) or (BSU33830 and BSU33820 and BSU33810 and BSU33800)
CITt15,Citrate transport in via Zn complex,cit_e + h_e + zn2_e --> cit_c + h_c + zn2_c,,999999.0,"{'e', 'c'}",BSU07610
CHOLSabc_1,Choline sulfate transport in via ABC system,atp_c + chols_e + h2o_c --> adp_c + chols_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU33830 and BSU33820 and BSU33810 and BSU33800
ECTOINEabc,Ecotine transport in via ABC system,atp_c + ectoine_e + h2o_c --> adp_c + ectoine_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU33830 and BSU33820 and BSU33810 and BSU33800
ITCY,ITP:cytidine 5'-phosphotransferase,cytd_c + itp_c --> cmp_c + h_c + idp_c,,999999.0,{'c'},BSU27330
PROLBabc,Proline betaine transport in via ABC system,atp_c + h2o_c + prolb_e --> adp_c + h_c + pi_c + prolb_c,,999999.0,"{'e', 'c'}",(BSU02980 and BSU02990 and BSU03000) or (BSU33830 and BSU33820 and BSU33810 and BSU33800)
GLCpts,D-glucose transport via PEP:Pyr PTS,glc__D_e + pep_c --> g6p_c + pyr_c,,999999.0,"{'e', 'c'}",BSU13890 and BSU13900 and BSU13910
MANpts,D-mannose transport via PEP:Pyr PTS,man_e + pep_c --> man6p_c + pyr_c,,999999.0,"{'e', 'c'}",BSU12010 and BSU13900 and BSU13910
MNLpts,Mannitol transport via PEP:Pyr PTS,mnl_e + pep_c --> mnl1p_c + pyr_c,,999999.0,"{'e', 'c'}",BSU03981 and BSU13900 and BSU13910
DIPEPabc10,Dipeptide transport via ABC system  gly glu,atp_c + gly_glu__L_e + h2o_c --> adp_c + gly_glu__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
DIPEPabc11,Dipeptide transport via ABC system  gly met,atp_c + gly_met__L_e + h2o_c --> adp_c + gly_met__L_c + h_c + pi_c,,999999.0,"{'e', 'c'}",BSU12930 and BSU12940 and BSU12950 and BSU12960
SUCpts,Sucrose transport via PEP:Pyr PTS,pep_c + sucr_e --> pyr_c + suc6p_c,,999999.0,"{'e', 'c'}",(BSU13900 and BSU13910 and BSU38050) or (BSU13900 and BSU13910 and BSU01680)
TREpts,Trehalose transport via PEP:Pyr PTS,pep_c + tre_e --> pyr_c + tre6p_c,,999999.0,"{'e', 'c'}",BSU13900 and BSU13910 and BSU07800
